Date,Open,High,Low,Close,Volume
2008-05-21,7.28518,   7.52,7.15016, 7.52,133149000
2008-05-20,7.60083,7.80054,7.30126, 7.36,165466400
2008-05-19,7.89613,7.89613,  7.526, 7.62,137652300
2008-05-16,7.97936,8.20835, 7.7445, 7.95, 85280300
2008-05-15,8.25974,8.44185,8.02475, 8.06,111495600
2008-05-14,7.72241,8.12762,7.66956, 8.11, 94969300
2008-05-13,7.63076,8.11246, 7.5309, 7.76,107991700
2008-05-12,7.82185,8.08042,7.51039, 7.91,154862000
2008-05-09,8.52894,8.60525,7.82455, 8.03,226329300
2008-05-08,8.15052,8.50285,8.07418, 8.45, 97306300
2008-05-07,8.83239,9.06745,8.26237, 8.28,148722000
2008-05-06,9.22584,9.22584,8.87957, 8.95, 90824600
2008-05-05,9.02463,9.24174, 8.8662, 9.23,148718600
2008-05-02,   8.94,   8.94,   8.94, 8.94,        0
2008-05-01,   8.94,   8.94,   8.94, 8.94,        0
2008-04-30,8.52323,9.13371,8.52323, 8.94,183690500
2008-04-29,8.32623,8.63744,8.26164, 8.52, 82804400
2008-04-28,8.56436,8.70524,8.25325,  8.4,143765900
2008-04-25,8.39956,8.94544,8.31738, 8.74,363572800
2008-04-24,   8.14,   8.14,   8.14, 8.14, 31346800
2008-04-23,    7.4,    7.4,    7.4,  7.4,        0
2008-04-22, 6.9004,7.48817, 6.7417,  7.4,122711900
2008-04-21,8.10736,8.10736,6.80408, 7.08,169795200
2008-04-18,7.63786,7.77289,7.26801, 7.45, 84664600
2008-04-17,7.82753,8.11548,7.52783, 7.71, 96277200
2008-04-16,7.93215,8.04966,7.73237, 7.75, 87862500
2008-04-15,8.20637,8.25336,7.67768, 8.13,230357100
2008-04-14,9.06777,9.17348,   8.41, 8.41,211877800
2008-04-11,9.43222,9.60842,9.24428, 9.35, 63571300
2008-04-10,9.03765,   9.39,8.93782, 9.39, 82670700
2008-04-09, 9.6888, 9.9532,   9.16, 9.16,170983700
2008-04-08,9.50453,9.84502,9.35776, 9.71,171297300
2008-04-07,8.94705,9.65154, 8.8179, 9.54,150817400
2008-04-04,    9.1,    9.1,    9.1,  9.1,        0
2008-04-03,8.99432,9.21155,8.58335,  9.1,144518400
2008-04-02,9.14065,9.45766,8.75905, 9.17,150478400
2008-04-01,9.38929,9.71813,8.73163, 8.99,191972700
2008-03-31,9.43525,9.65263,9.29425,  9.4,139456200
2008-03-28, 9.0286,   9.78,8.89358, 9.78,295580500
2008-03-27,8.73874,9.33777, 8.6389, 9.05,209194400
2008-03-26,8.87238, 9.2247,8.80192, 8.89,172485300
2008-03-25, 8.2927,9.12079, 8.0754, 8.88,176710200
2008-03-24,9.13358,9.18644,   8.37, 8.37,129007800
2008-03-21,9.26532,9.52367,8.91303, 8.96,180686500
2008-03-20,8.40575,9.29272, 8.0768, 9.14,253790300
2008-03-19,8.10362,8.65521,8.10362, 8.62,213850600
2008-03-18,7.90521,8.21626,7.70567, 7.87,114510700
2008-03-17, 7.7086,8.22564,7.52646, 8.02,123340800
2008-03-14,7.61363,7.86037,7.37864, 7.69, 52754000
2008-03-13,7.68698,7.86315,7.47557, 7.64, 75461100
2008-03-12,8.32566, 8.3902,7.69786, 7.78, 66913800
2008-03-11,7.99842,8.26856, 7.7459, 8.11, 58794500
2008-03-10, 8.5127, 8.5127,8.03129, 8.09, 82177200
2008-03-07,8.26813,8.74378,8.22703, 8.55, 96350700
2008-03-06,8.36302,8.73888, 8.1281, 8.41,119315900
2008-03-05, 8.2369,8.47761,7.62633, 8.46,185247600
2008-03-04,8.65112,8.76858,8.21651, 8.24, 85915200
2008-03-03,8.48424,8.74864,8.24334, 8.59, 67742700
2008-02-29, 8.4302,8.65915,8.32453, 8.53, 40968100
2008-02-28,8.65731,8.65731,8.40476, 8.44, 43462500
2008-02-27,8.44447,8.77919,8.29179, 8.65, 80495100
2008-02-26,8.65761,8.75739,8.01783, 8.37,119955800
2008-02-25,8.82783, 8.9863,8.29957, 8.37,102092400
2008-02-22,9.24616,9.24616,8.75304,  8.8,114837500
2008-02-21,9.54365,9.54952,9.10317, 9.25, 96826100
2008-02-20,   9.99,10.1838,   9.62, 9.62, 72680200
2008-02-19,9.97325,10.1259,9.79715,10.12, 44263400
2008-02-18,9.86839, 10.121, 9.8214, 9.98, 45307300
2008-02-15,9.94482,9.94482,9.54562, 9.71, 44503400
2008-02-14, 10.125,10.2717, 9.9313, 9.99, 36094100
2008-02-13,10.2314,10.2784, 9.8438,10.02, 41583500
2008-02-12,  10.35,  10.35,  10.35,10.35,        0
2008-02-11,  10.35,  10.35,  10.35,10.35,        0
2008-02-08,  10.35,  10.35,  10.35,10.35,        0
2008-02-07,  10.35,  10.35,  10.35,10.35,        0
2008-02-06,  10.35,  10.35,  10.35,10.35,        0
2008-02-05, 10.532,10.7903,10.3089,10.35, 73076000
2008-02-04,10.1803,10.7498,10.1099,10.65,175352000
2008-02-01,9.60472,9.96284,9.54014, 9.91,130987300
2008-01-31,9.49541,9.91233,9.40145, 9.56, 94421800
2008-01-30,  9.729,10.0639,9.27075,  9.4,101332900
2008-01-29,9.32108,9.81414,9.32108, 9.55, 66613400
2008-01-28,  9.891,  9.891,9.16855, 9.38, 87841500
2008-01-25,9.21137,10.2035,9.00002, 9.91,172612300
2008-01-24, 9.1825,9.36462,8.84176,  9.3,114500800
2008-01-23,8.88202,9.17574,8.70579, 9.07,117216400
2008-01-22,9.31935, 9.4545,8.59073, 8.72,155894200
2008-01-21, 10.221,10.2386,9.46368, 9.54,144474500
2008-01-18,10.1671, 10.267,10.0144,10.22, 91900300
2008-01-17,10.4176,10.6289,9.90698,10.13,170417000
2008-01-16,10.9364,10.9364,10.4606,10.49,181745400
2008-01-15,11.4874,11.5461,11.0589, 11.1,148883400
2008-01-14,11.4835,11.7007, 11.413,11.46, 90341600
2008-01-11,11.3824,11.4998,11.2297, 11.4, 98102200
2008-01-10,11.1043,11.5036,10.9927,11.21,200989500
2008-01-09,10.9214,11.1799,10.7628,11.08, 91385800
2008-01-08,11.0346, 11.252,10.8349,10.97,163804100
2008-01-07,10.7628,11.2151,10.7628,11.08,182241600
2008-01-04, 10.501,10.8651,  10.36,10.73,174548900
2008-01-03,10.6832,10.6832,10.2838,10.46,155667800
2008-01-02,10.6513,10.8274,10.4164,10.71,150207400
2008-01-01,  10.58,  10.58,  10.58,10.58,        0
